flow_idx,first_seen,device_ip,remote_ip,ip_protocol,device_port,remote_port,direction,device_initiated,tcp_initiated_by_device,runtime_ace
179,2017-03-26 21:50:27.411641,192.168.1.221,52.205.153.193,6,57969,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
180,2017-03-26 21:50:29.381484,192.168.1.221,52.205.153.193,6,54563,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
181,2017-03-26 21:50:31.662354,192.168.1.221,52.5.202.160,6,51917,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:es.ring.com dst-port:443
182,2017-03-26 22:08:33.70265,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
183,2017-03-26 22:08:33.728879,192.168.1.221,192.168.1.1,17,55677,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
184,2017-03-26 23:08:33.896915,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
185,2017-03-26 23:08:33.92278,192.168.1.221,192.168.1.1,17,52988,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
186,2017-03-27 00:08:33.982519,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
187,2017-03-27 00:08:34.016293,192.168.1.221,192.168.1.1,17,49612,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
188,2017-03-27 01:08:34.076905,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
189,2017-03-27 01:08:34.110755,192.168.1.221,192.168.1.1,17,49331,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
190,2017-03-27 02:08:34.17475,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
191,2017-03-27 02:08:34.208111,192.168.1.221,192.168.1.1,17,54923,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
192,2017-03-27 03:08:34.269615,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
193,2017-03-27 03:08:34.302801,192.168.1.221,192.168.1.1,17,53554,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
194,2017-03-27 04:08:34.46082,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
195,2017-03-27 04:08:34.497237,192.168.1.221,192.168.1.1,17,59626,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
196,2017-03-27 05:08:34.557223,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
197,2017-03-27 05:08:34.59075,192.168.1.221,192.168.1.1,17,60396,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
198,2017-03-27 06:08:34.650822,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
199,2017-03-27 06:08:34.684281,192.168.1.221,192.168.1.1,17,49852,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
200,2017-03-27 07:08:34.74559,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
201,2017-03-27 07:08:34.778259,192.168.1.221,192.168.1.1,17,50111,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
202,2017-03-27 08:08:34.848587,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
203,2017-03-27 08:08:34.882626,192.168.1.221,192.168.1.1,17,62426,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
204,2017-03-27 09:08:35.039468,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
205,2017-03-27 09:08:35.066555,192.168.1.221,192.168.1.1,17,61602,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
206,2017-03-27 10:08:35.162098,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
207,2017-03-27 10:08:35.196215,192.168.1.221,192.168.1.1,17,57228,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
208,2017-03-27 11:08:35.255143,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
209,2017-03-27 11:08:35.288632,192.168.1.221,192.168.1.1,17,64810,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
210,2017-03-27 12:08:35.350707,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
211,2017-03-27 12:08:35.384638,192.168.1.221,192.168.1.1,17,60137,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
212,2017-03-27 13:08:35.486438,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
213,2017-03-27 13:08:35.520086,192.168.1.221,192.168.1.1,17,57295,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
214,2017-03-27 14:08:35.676389,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
215,2017-03-27 14:08:35.704493,192.168.1.221,192.168.1.1,17,59285,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
216,2017-03-27 15:08:35.765424,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
217,2017-03-27 15:08:35.798728,192.168.1.221,192.168.1.1,17,53479,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
218,2017-03-27 16:08:35.867983,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
219,2017-03-27 16:08:35.901565,192.168.1.221,192.168.1.1,17,56047,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
220,2017-03-27 17:08:35.964789,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
221,2017-03-27 17:08:35.997863,192.168.1.221,192.168.1.1,17,53664,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
222,2017-03-27 18:08:36.059471,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
223,2017-03-27 18:08:36.092118,192.168.1.221,192.168.1.1,17,52978,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
224,2017-03-27 19:08:36.249975,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
225,2017-03-27 19:08:36.276852,192.168.1.221,192.168.1.1,17,55562,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
226,2017-03-27 20:08:36.353399,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
227,2017-03-27 20:08:36.386914,192.168.1.221,192.168.1.1,17,52831,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
228,2017-03-27 21:08:36.447878,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
229,2017-03-27 21:08:36.48189,192.168.1.221,192.168.1.1,17,60335,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
230,2017-03-27 22:08:36.543523,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
231,2017-03-27 22:08:36.574629,192.168.1.221,192.168.1.1,17,61553,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
232,2017-03-27 23:08:36.636833,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
233,2017-03-27 23:08:36.67237,192.168.1.221,192.168.1.1,17,58112,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
234,2017-03-28 00:08:36.826342,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
235,2017-03-28 00:08:36.855391,192.168.1.221,192.168.1.1,17,62981,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
236,2017-03-28 00:08:56.908705,192.168.1.221,192.168.1.1,17,62736,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
237,2017-03-28 00:08:57.233655,192.168.1.221,203.23.237.200,17,50623,123,egress,True,,egress ipv4 udp dst:2.pool.ntp.org dst-port:123
238,2017-03-28 00:08:57.669832,192.168.1.221,52.205.153.193,6,61972,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
239,2017-03-28 00:08:59.77317,192.168.1.221,52.205.153.193,6,60270,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
240,2017-03-28 00:09:01.753663,192.168.1.221,52.205.153.193,6,57174,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
241,2017-03-28 00:09:04.03944,192.168.1.221,52.201.5.235,6,53780,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:es.ring.com dst-port:443
242,2017-03-28 01:08:36.919728,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
243,2017-03-28 01:08:36.950776,192.168.1.221,192.168.1.1,17,63650,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
244,2017-03-28 02:08:37.016512,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
245,2017-03-28 02:08:37.045743,192.168.1.221,192.168.1.1,17,52454,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
246,2017-03-28 03:08:37.1102,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
247,2017-03-28 03:08:37.143599,192.168.1.221,192.168.1.1,17,60475,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
248,2017-03-28 04:08:37.231909,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
249,2017-03-28 04:08:37.279008,192.168.1.221,192.168.1.1,17,56152,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
250,2017-03-28 05:08:37.450159,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
251,2017-03-28 05:08:37.481259,192.168.1.221,192.168.1.1,17,50715,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
252,2017-03-28 06:08:37.543288,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
253,2017-03-28 06:08:37.576979,192.168.1.221,192.168.1.1,17,54868,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
254,2017-03-28 07:08:37.637885,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
255,2017-03-28 07:08:37.67167,192.168.1.221,192.168.1.1,17,51577,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
256,2017-03-28 08:08:37.770622,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
257,2017-03-28 08:08:37.804029,192.168.1.221,192.168.1.1,17,60027,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
258,2017-03-28 09:08:37.868357,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
259,2017-03-28 09:08:37.900217,192.168.1.221,192.168.1.1,17,51312,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
260,2017-03-28 10:08:38.063472,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
261,2017-03-28 10:08:38.094721,192.168.1.221,192.168.1.1,17,49601,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
262,2017-03-28 11:08:38.17478,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
263,2017-03-28 11:08:38.206094,192.168.1.221,192.168.1.1,17,53970,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
264,2017-03-28 12:08:38.308565,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
265,2017-03-28 12:08:38.342518,192.168.1.221,192.168.1.1,17,59414,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
266,2017-03-28 13:08:38.405157,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
267,2017-03-28 13:08:38.436574,192.168.1.221,192.168.1.1,17,51263,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
268,2017-03-28 14:08:38.497528,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
269,2017-03-28 14:08:38.530239,192.168.1.221,192.168.1.1,17,55347,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
270,2017-03-28 15:08:38.690246,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
271,2017-03-28 15:08:38.721731,192.168.1.221,192.168.1.1,17,51753,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
272,2017-03-28 16:08:38.784178,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
273,2017-03-28 16:08:38.816879,192.168.1.221,192.168.1.1,17,53331,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
274,2017-03-28 17:08:38.878554,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
275,2017-03-28 17:08:38.912277,192.168.1.221,192.168.1.1,17,63098,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
276,2017-03-28 18:08:38.990028,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
277,2017-03-28 18:08:39.021985,192.168.1.221,192.168.1.1,17,64414,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
278,2017-03-28 19:08:39.083988,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
279,2017-03-28 19:08:39.117197,192.168.1.221,192.168.1.1,17,53388,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
280,2017-03-28 20:08:39.327855,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
281,2017-03-28 20:08:39.355742,192.168.1.221,192.168.1.1,17,53572,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
282,2017-03-28 21:08:39.416035,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
283,2017-03-28 21:08:39.450166,192.168.1.221,192.168.1.1,17,63020,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
284,2017-03-28 21:35:14.19897,192.168.1.221,192.168.1.1,17,49468,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
285,2017-03-28 21:35:14.523838,192.168.1.221,202.60.94.15,17,64211,123,egress,True,,egress ipv4 udp dst:2.pool.ntp.org dst-port:123
286,2017-03-28 21:35:15.028978,192.168.1.221,54.210.10.156,6,53226,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
287,2017-03-28 21:35:17.15344,192.168.1.221,54.210.10.156,6,53005,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
288,2017-03-28 21:35:19.148732,192.168.1.221,54.210.10.156,6,63799,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
289,2017-03-28 21:35:21.186338,192.168.1.221,52.0.140.23,6,61515,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:es.ring.com dst-port:443
290,2017-03-28 22:08:39.514393,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
291,2017-03-28 22:08:39.545208,192.168.1.221,192.168.1.1,17,50455,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
292,2017-03-28 23:08:39.370721,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
293,2017-03-28 23:08:39.402744,192.168.1.221,192.168.1.1,17,51125,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
294,2017-03-29 00:08:39.464823,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
295,2017-03-29 00:08:39.498629,192.168.1.221,192.168.1.1,17,60646,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
296,2017-03-29 01:08:39.522705,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
297,2017-03-29 01:08:39.555488,192.168.1.221,192.168.1.1,17,60008,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
298,2017-03-29 02:08:39.614669,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
299,2017-03-29 02:08:39.648219,192.168.1.221,192.168.1.1,17,54971,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
300,2017-03-29 03:08:39.485802,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
301,2017-03-29 03:08:39.537932,192.168.1.221,192.168.1.1,17,52702,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
302,2017-03-29 04:08:39.385675,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
303,2017-03-29 04:08:39.427263,192.168.1.221,192.168.1.1,17,63896,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
304,2017-03-29 05:08:39.250735,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
305,2017-03-29 05:08:39.288735,192.168.1.221,192.168.1.1,17,49417,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
306,2017-03-29 06:08:39.326733,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
307,2017-03-29 06:08:39.358672,192.168.1.221,192.168.1.1,17,55330,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
308,2017-03-29 07:08:39.435777,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
309,2017-03-29 07:08:39.469454,192.168.1.221,192.168.1.1,17,56682,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
310,2017-03-29 08:08:39.41236,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
311,2017-03-29 08:08:39.457215,192.168.1.221,192.168.1.1,17,51746,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
312,2017-03-29 09:08:39.520668,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
313,2017-03-29 09:08:39.553443,192.168.1.221,192.168.1.1,17,54906,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
314,2017-03-29 10:08:39.383208,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
315,2017-03-29 10:08:39.440275,192.168.1.221,192.168.1.1,17,59873,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
316,2017-03-29 11:08:39.601833,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
317,2017-03-29 11:08:39.633208,192.168.1.221,192.168.1.1,17,51327,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
318,2017-03-29 12:08:39.459126,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
319,2017-03-29 12:08:39.489989,192.168.1.221,192.168.1.1,17,60477,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
320,2017-03-29 13:08:39.426521,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
321,2017-03-29 13:08:39.459249,192.168.1.221,192.168.1.1,17,61291,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
322,2017-03-29 14:08:39.393091,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
323,2017-03-29 14:08:39.426784,192.168.1.221,192.168.1.1,17,59691,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
324,2017-03-29 15:08:39.364545,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
325,2017-03-29 15:08:39.395665,192.168.1.221,192.168.1.1,17,55463,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
326,2017-03-29 16:08:39.578582,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
327,2017-03-29 16:08:39.607907,192.168.1.221,192.168.1.1,17,49489,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
328,2017-03-29 17:08:39.730148,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
329,2017-03-29 17:08:39.762627,192.168.1.221,192.168.1.1,17,55371,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
330,2017-03-29 18:08:39.845265,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
331,2017-03-29 18:08:39.879088,192.168.1.221,192.168.1.1,17,56577,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
332,2017-03-29 19:08:39.948625,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
333,2017-03-29 19:08:39.98267,192.168.1.221,192.168.1.1,17,61357,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
334,2017-03-29 19:40:22.076519,192.168.1.221,192.168.1.1,17,64319,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
335,2017-03-29 19:40:22.810234,192.168.1.221,49.176.193.230,17,54741,123,egress,True,,egress ipv4 udp dst:2.pool.ntp.org dst-port:123
336,2017-03-29 19:40:33.160106,192.168.1.221,203.206.205.83,17,54741,123,egress,True,,egress ipv4 udp dst:1.pool.ntp.org dst-port:123
337,2017-03-29 19:40:33.629605,192.168.1.221,52.73.28.8,6,62003,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
338,2017-03-29 19:40:36.26508,192.168.1.221,52.73.28.8,6,58501,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
339,2017-03-29 19:40:38.246049,192.168.1.221,52.73.28.8,6,64550,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:fw.ring.com dst-port:443
340,2017-03-29 19:40:40.49373,192.168.1.221,52.201.5.235,6,56779,443,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:es.ring.com dst-port:443
341,2017-03-29 20:08:39.824715,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
342,2017-03-29 20:08:39.871032,192.168.1.221,192.168.1.1,17,55313,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
343,2017-03-29 21:08:39.79069,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
344,2017-03-29 21:08:39.819424,192.168.1.221,192.168.1.1,17,58243,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
345,2017-03-29 22:08:39.888788,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
346,2017-03-29 22:08:39.92281,192.168.1.221,192.168.1.1,17,52525,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
347,2017-03-29 23:08:39.925141,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
348,2017-03-29 23:08:39.971293,192.168.1.221,192.168.1.1,17,62931,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
349,2017-03-30 00:08:39.905026,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
350,2017-03-30 00:08:39.939104,192.168.1.221,192.168.1.1,17,59655,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
351,2017-03-30 01:08:39.764388,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
352,2017-03-30 01:08:39.798336,192.168.1.221,192.168.1.1,17,49388,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
353,2017-03-30 02:08:39.964308,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
354,2017-03-30 02:08:39.993845,192.168.1.221,192.168.1.1,17,62923,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
355,2017-03-30 03:08:39.929053,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
356,2017-03-30 03:08:39.962964,192.168.1.221,192.168.1.1,17,52371,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
357,2017-03-30 04:08:39.904449,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
358,2017-03-30 04:08:39.930575,192.168.1.221,192.168.1.1,17,53411,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
359,2017-03-30 05:08:40.003783,192.168.1.221,192.168.1.1,17,68,67,ingress,False,,ingress ipv4 udp src:192.168.1.1/32 src-port:67
360,2017-03-30 05:08:40.034937,192.168.1.221,192.168.1.1,17,60260,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
