flow_idx,first_seen,device_ip,remote_ip,ip_protocol,device_port,remote_port,direction,device_initiated,tcp_initiated_by_device,runtime_ace
2672,2016-09-26 21:49:09.8543,192.168.1.166,192.168.1.1,17,43190,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2673,2016-09-26 21:49:10.427821,192.168.1.166,89.30.121.150,6,39858,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2674,2016-09-26 21:58:01.391793,192.168.1.166,192.168.1.1,17,54007,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2675,2016-09-26 21:58:01.666947,192.168.1.166,89.30.121.150,6,41233,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2676,2016-09-26 21:59:11.609347,192.168.1.166,192.168.1.1,17,32836,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2677,2016-09-26 21:59:12.16595,192.168.1.166,89.30.121.150,6,41234,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2678,2016-09-26 22:05:58.113021,192.168.1.166,192.168.1.1,17,46810,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2679,2016-09-26 22:05:58.389752,192.168.1.166,89.30.121.150,6,48463,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2680,2016-09-26 22:09:13.339454,192.168.1.166,192.168.1.1,17,60817,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2681,2016-09-26 22:09:13.895849,192.168.1.166,89.30.121.150,6,42948,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2682,2016-09-26 22:19:15.092273,192.168.1.166,192.168.1.1,17,45441,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2683,2016-09-26 22:19:15.648795,192.168.1.166,89.30.121.150,6,40420,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2684,2016-09-26 22:28:18.315052,192.168.1.166,192.168.1.1,17,58775,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2685,2016-09-26 22:28:18.593303,192.168.1.166,89.30.121.150,6,34046,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2686,2016-09-26 22:29:16.832853,192.168.1.166,192.168.1.1,17,37863,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2687,2016-09-26 22:29:17.395322,192.168.1.166,89.30.121.150,6,34047,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2688,2016-09-26 22:37:53.187308,192.168.1.166,192.168.1.1,17,52753,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2689,2016-09-26 22:37:53.462939,192.168.1.166,89.30.121.150,6,56359,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2690,2016-09-26 22:37:53.754883,192.168.1.166,192.168.1.1,17,38504,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2691,2016-09-26 22:37:54.030117,192.168.1.166,89.30.121.150,6,56360,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2692,2016-09-26 22:38:54.434346,192.168.1.166,192.168.1.1,17,57926,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2693,2016-09-26 22:38:54.711756,192.168.1.166,89.30.121.150,6,59861,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2694,2016-09-26 22:39:18.538086,192.168.1.166,192.168.1.1,17,55134,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2695,2016-09-26 22:39:19.292291,192.168.1.166,89.30.121.150,6,59862,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2696,2016-09-26 22:49:20.442062,192.168.1.166,192.168.1.1,17,53252,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2697,2016-09-26 22:49:20.998521,192.168.1.166,89.30.121.150,6,47701,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2698,2016-09-26 22:58:35.1889,192.168.1.166,192.168.1.1,17,37146,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2699,2016-09-26 22:58:35.467411,192.168.1.166,89.30.121.150,6,34608,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2700,2016-09-26 22:59:22.152993,192.168.1.166,192.168.1.1,17,49530,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2701,2016-09-26 22:59:22.715734,192.168.1.166,89.30.121.150,6,34609,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2702,2016-09-26 23:05:59.056956,192.168.1.166,192.168.1.1,17,42315,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2703,2016-09-26 23:05:59.3342,192.168.1.166,89.30.121.150,6,42387,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2704,2016-09-26 23:09:23.870028,192.168.1.166,192.168.1.1,17,34529,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2705,2016-09-26 23:09:24.426289,192.168.1.166,89.30.121.150,6,52915,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2706,2016-09-26 23:19:25.598435,192.168.1.166,192.168.1.1,17,36043,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2707,2016-09-26 23:19:26.155399,192.168.1.166,89.30.121.150,6,50832,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2708,2016-09-26 23:21:24.24852,192.168.1.166,192.168.1.1,17,40690,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2709,2016-09-26 23:21:24.523701,192.168.1.166,89.30.121.150,6,50833,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2710,2016-09-26 23:21:24.819869,192.168.1.166,192.168.1.1,17,51101,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2711,2016-09-26 23:21:25.095026,192.168.1.166,89.30.121.150,6,50834,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2712,2016-09-26 23:21:25.433814,192.168.1.166,192.168.1.1,17,41446,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2713,2016-09-26 23:21:25.709001,192.168.1.166,89.30.121.150,6,50835,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2714,2016-09-26 23:28:52.017551,192.168.1.166,192.168.1.1,17,60145,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2715,2016-09-26 23:28:52.295728,192.168.1.166,89.30.121.150,6,45173,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2716,2016-09-26 23:29:27.333642,192.168.1.166,192.168.1.1,17,49782,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2717,2016-09-26 23:29:27.891214,192.168.1.166,89.30.121.150,6,45174,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2718,2016-09-26 23:34:54.113839,192.168.1.166,192.168.1.1,17,43935,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2719,2016-09-26 23:34:54.392258,192.168.1.166,89.30.121.150,6,53010,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2720,2016-09-26 23:34:54.694031,192.168.1.166,192.168.1.1,17,37765,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2721,2016-09-26 23:34:54.972313,192.168.1.166,89.30.121.150,6,53011,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2722,2016-09-26 23:35:55.422184,192.168.1.166,192.168.1.1,17,54317,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2723,2016-09-26 23:35:55.70043,192.168.1.166,89.30.121.150,6,53012,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2724,2016-09-26 23:38:19.831391,192.168.1.166,192.168.1.1,17,44396,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2725,2016-09-26 23:38:20.10953,192.168.1.166,89.30.121.150,6,35902,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2726,2016-09-26 23:39:29.033077,192.168.1.166,192.168.1.1,17,34843,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2727,2016-09-26 23:39:29.595626,192.168.1.166,89.30.121.150,6,35903,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2728,2016-09-26 23:49:30.781491,192.168.1.166,192.168.1.1,17,38330,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2729,2016-09-26 23:49:31.34337,192.168.1.166,89.30.121.150,6,45258,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2730,2016-09-26 23:59:08.942383,192.168.1.166,192.168.1.1,17,60189,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2731,2016-09-26 23:59:09.220805,192.168.1.166,89.30.121.150,6,38945,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2732,2016-09-26 23:59:32.497295,192.168.1.166,192.168.1.1,17,34671,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2733,2016-09-26 23:59:33.059592,192.168.1.166,89.30.121.150,6,38946,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2734,2016-09-27 00:05:59.99851,192.168.1.166,192.168.1.1,17,45845,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2735,2016-09-27 00:06:00.278404,192.168.1.166,89.30.121.150,6,58644,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2736,2016-09-27 00:08:35.003087,192.168.1.166,192.168.1.1,17,68,67,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:67
2737,2016-09-27 00:09:34.240448,192.168.1.166,192.168.1.1,17,42138,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2738,2016-09-27 00:09:34.803467,192.168.1.166,89.30.121.150,6,42575,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2739,2016-09-27 00:19:35.931314,192.168.1.166,192.168.1.1,17,50081,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2740,2016-09-27 00:19:36.513173,192.168.1.166,89.30.121.150,6,54259,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2741,2016-09-27 00:29:25.776033,192.168.1.166,192.168.1.1,17,45174,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2742,2016-09-27 00:29:26.054512,192.168.1.166,89.30.121.150,6,43571,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2743,2016-09-27 00:29:37.696272,192.168.1.166,192.168.1.1,17,38796,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2744,2016-09-27 00:29:38.258941,192.168.1.166,89.30.121.150,6,43572,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2745,2016-09-27 00:31:55.267215,192.168.1.166,192.168.1.1,17,36844,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2746,2016-09-27 00:31:55.545732,192.168.1.166,89.30.121.150,6,43573,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2747,2016-09-27 00:31:55.857096,192.168.1.166,192.168.1.1,17,48642,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2748,2016-09-27 00:31:56.145702,192.168.1.166,89.30.121.150,6,43574,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2749,2016-09-27 00:32:56.570377,192.168.1.166,192.168.1.1,17,35741,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2750,2016-09-27 00:32:56.848693,192.168.1.166,89.30.121.150,6,39063,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2751,2016-09-27 00:37:36.230798,192.168.1.166,192.168.1.1,17,38957,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2752,2016-09-27 00:37:36.510324,192.168.1.166,89.30.121.150,6,39064,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2753,2016-09-27 00:39:39.422293,192.168.1.166,192.168.1.1,17,47939,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2754,2016-09-27 00:39:39.984437,192.168.1.166,89.30.121.150,6,34776,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2755,2016-09-27 00:49:41.143775,192.168.1.166,192.168.1.1,17,45923,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2756,2016-09-27 00:49:41.707397,192.168.1.166,89.30.121.150,6,42989,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2757,2016-09-27 00:59:42.684188,192.168.1.166,192.168.1.1,17,58990,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2758,2016-09-27 00:59:42.875824,192.168.1.166,192.168.1.1,17,50325,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2759,2016-09-27 00:59:43.24721,192.168.1.166,89.30.121.150,6,34309,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2760,2016-09-27 00:59:43.437928,192.168.1.166,89.30.121.150,6,34310,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2761,2016-09-27 01:06:00.903574,192.168.1.166,192.168.1.1,17,35093,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2762,2016-09-27 01:06:01.181731,192.168.1.166,89.30.121.150,6,57678,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2763,2016-09-27 01:09:44.580378,192.168.1.166,192.168.1.1,17,37499,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2764,2016-09-27 01:09:45.300142,192.168.1.166,89.30.121.150,6,51661,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2765,2016-09-27 01:19:46.501145,192.168.1.166,192.168.1.1,17,33008,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2766,2016-09-27 01:19:47.061098,192.168.1.166,89.30.121.150,6,53422,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2767,2016-09-27 01:21:28.493886,192.168.1.166,192.168.1.1,17,43599,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2768,2016-09-27 01:21:28.771089,192.168.1.166,89.30.121.150,6,53423,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2769,2016-09-27 01:21:29.060672,192.168.1.166,192.168.1.1,17,45905,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2770,2016-09-27 01:21:29.335898,192.168.1.166,89.30.121.150,6,53424,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2771,2016-09-27 01:21:29.681031,192.168.1.166,192.168.1.1,17,56475,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2772,2016-09-27 01:21:29.956361,192.168.1.166,89.30.121.150,6,53425,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2773,2016-09-27 01:28:57.218242,192.168.1.166,192.168.1.1,17,41559,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2774,2016-09-27 01:28:57.497992,192.168.1.166,89.30.121.150,6,55136,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2775,2016-09-27 01:28:57.790132,192.168.1.166,192.168.1.1,17,41322,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2776,2016-09-27 01:28:58.068233,192.168.1.166,89.30.121.150,6,55137,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2777,2016-09-27 01:29:48.295452,192.168.1.166,192.168.1.1,17,60288,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2778,2016-09-27 01:29:48.858446,192.168.1.166,89.30.121.150,6,55138,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2779,2016-09-27 01:29:58.504167,192.168.1.166,192.168.1.1,17,43813,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2780,2016-09-27 01:29:58.782294,192.168.1.166,89.30.121.150,6,55139,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2781,2016-09-27 01:29:59.596536,192.168.1.166,192.168.1.1,17,45350,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2782,2016-09-27 01:29:59.880568,192.168.1.166,89.30.121.150,6,55140,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2783,2016-09-27 01:39:50.009442,192.168.1.166,192.168.1.1,17,57094,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2784,2016-09-27 01:39:50.573051,192.168.1.166,89.30.121.150,6,47201,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2785,2016-09-27 01:49:51.822367,192.168.1.166,192.168.1.1,17,55875,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2786,2016-09-27 01:49:52.385071,192.168.1.166,89.30.121.150,6,51056,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2787,2016-09-27 01:59:53.529204,192.168.1.166,192.168.1.1,17,48662,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2788,2016-09-27 01:59:54.092135,192.168.1.166,89.30.121.150,6,32835,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2789,2016-09-27 02:00:16.446897,192.168.1.166,192.168.1.1,17,40395,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2790,2016-09-27 02:00:16.724938,192.168.1.166,89.30.121.150,6,32836,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2791,2016-09-27 02:06:01.811812,192.168.1.166,192.168.1.1,17,52405,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2792,2016-09-27 02:06:02.116723,192.168.1.166,89.30.121.150,6,52159,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2793,2016-09-27 02:09:55.313572,192.168.1.166,192.168.1.1,17,33620,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2794,2016-09-27 02:09:56.033742,192.168.1.166,89.30.121.150,6,54687,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2795,2016-09-27 02:19:57.264285,192.168.1.166,192.168.1.1,17,43239,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2796,2016-09-27 02:19:57.8269,192.168.1.166,89.30.121.150,6,52971,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2797,2016-09-27 02:25:59.246973,192.168.1.166,192.168.1.1,17,60407,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2798,2016-09-27 02:25:59.526065,192.168.1.166,89.30.121.150,6,48587,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2799,2016-09-27 02:25:59.826903,192.168.1.166,192.168.1.1,17,34273,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2800,2016-09-27 02:26:00.106507,192.168.1.166,89.30.121.150,6,48588,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2801,2016-09-27 02:27:00.55195,192.168.1.166,192.168.1.1,17,60131,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2802,2016-09-27 02:27:00.830279,192.168.1.166,89.30.121.150,6,48589,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2803,2016-09-27 02:29:59.03396,192.168.1.166,192.168.1.1,17,48024,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2804,2016-09-27 02:29:59.597067,192.168.1.166,89.30.121.150,6,56961,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2805,2016-09-27 02:30:33.643693,192.168.1.166,192.168.1.1,17,53177,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2806,2016-09-27 02:30:33.922369,192.168.1.166,89.30.121.150,6,56962,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2807,2016-09-27 02:40:00.810847,192.168.1.166,192.168.1.1,17,55057,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2808,2016-09-27 02:40:01.37409,192.168.1.166,89.30.121.150,6,38297,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2809,2016-09-27 02:46:58.926967,192.168.1.166,192.168.1.1,17,45553,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2810,2016-09-27 02:46:59.205439,192.168.1.166,89.30.121.150,6,45506,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2811,2016-09-27 02:50:02.584783,192.168.1.166,192.168.1.1,17,51604,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2812,2016-09-27 02:50:03.388259,192.168.1.166,89.30.121.150,6,49448,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2813,2016-09-27 03:00:04.596055,192.168.1.166,192.168.1.1,17,39530,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2814,2016-09-27 03:00:05.174741,192.168.1.166,89.30.121.150,6,57854,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2815,2016-09-27 03:00:50.760931,192.168.1.166,192.168.1.1,17,51370,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2816,2016-09-27 03:00:51.040732,192.168.1.166,89.30.121.150,6,57855,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2817,2016-09-27 03:06:02.895762,192.168.1.166,192.168.1.1,17,50754,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2818,2016-09-27 03:06:03.175076,192.168.1.166,89.30.121.150,6,36327,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2819,2016-09-27 03:10:06.445758,192.168.1.166,192.168.1.1,17,47537,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2820,2016-09-27 03:10:07.008716,192.168.1.166,89.30.121.150,6,45597,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2821,2016-09-27 03:20:08.209322,192.168.1.166,192.168.1.1,17,41997,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2822,2016-09-27 03:20:08.924923,192.168.1.166,89.30.121.150,6,49397,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2823,2016-09-27 03:21:33.286281,192.168.1.166,192.168.1.1,17,50038,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2824,2016-09-27 03:21:33.56148,192.168.1.166,89.30.121.150,6,49398,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2825,2016-09-27 03:21:33.8735,192.168.1.166,192.168.1.1,17,47003,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2826,2016-09-27 03:21:34.148877,192.168.1.166,89.30.121.150,6,49399,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2827,2016-09-27 03:21:34.557022,192.168.1.166,192.168.1.1,17,53531,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2828,2016-09-27 03:21:34.832473,192.168.1.166,89.30.121.150,6,49400,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2829,2016-09-27 03:23:00.295643,192.168.1.166,192.168.1.1,17,50383,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2830,2016-09-27 03:23:00.570952,192.168.1.166,89.30.121.150,6,33708,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2831,2016-09-27 03:23:00.866057,192.168.1.166,192.168.1.1,17,36113,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2832,2016-09-27 03:23:01.141238,192.168.1.166,89.30.121.150,6,33709,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2833,2016-09-27 03:24:01.639843,192.168.1.166,192.168.1.1,17,43517,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2834,2016-09-27 03:24:01.916971,192.168.1.166,89.30.121.150,6,33710,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2835,2016-09-27 03:30:10.13521,192.168.1.166,192.168.1.1,17,39379,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2836,2016-09-27 03:30:10.698031,192.168.1.166,89.30.121.150,6,38270,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2837,2016-09-27 03:31:07.62965,192.168.1.166,192.168.1.1,17,52812,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
2838,2016-09-27 03:31:07.908175,192.168.1.166,89.30.121.150,6,38271,80,egress,True,True,egress ipv4 tcp (direction-initiated:from-device) dst:babyws.withings.net dst-port:80
2839,2016-09-27 03:40:12.011163,192.168.1.166,192.168.1.1,17,49962,53,egress,True,,egress ipv4 udp dst:192.168.1.1/32 dst-port:53
